Country,province,population,density,area,urban,Days_since_n_cases,LockDown,longitude,latitude,cases_day1,cases_day2,cases_day3,cases_day4,cases_day5,deaths_day1,deaths_day2,deaths_day3,deaths_day4,deaths_day5
Bulgaria,nan,0.06948445,0.064,0.10856,0.76,0.15,0,0.6187052777777778,0.5707938888888889,0.022,0.029,0.038,0.015,0.013,0.0,0.0,0.04,0.01,0.0
Bulgaria,nan,0.06948445,0.064,0.10856,0.76,0.16,0,0.6187052777777778,0.5707938888888889,0.029,0.038,0.015,0.013,0.04,0.0,0.04,0.01,0.0,0.0
Bulgaria,nan,0.06948445,0.064,0.10856,0.76,0.17,0,0.6187052777777778,0.5707938888888889,0.038,0.015,0.013,0.04,0.023,0.04,0.01,0.0,0.0,0.02
Burkina Faso,nan,0.20903273,0.076,0.2736,0.31,0.0,0,0.5339952777777778,0.4956622222222222,0.012,0.0,0.005,0.013,0.007,0.0,0.0,0.01,0.0,0.0
Burkina Faso,nan,0.20903273,0.076,0.2736,0.31,0.01,0,0.5339952777777778,0.4956622222222222,0.0,0.005,0.013,0.007,0.024,0.0,0.01,0.0,0.0,0.01
Burkina Faso,nan,0.20903273,0.076,0.2736,0.31,0.02,0,0.5339952777777778,0.4956622222222222,0.005,0.013,0.007,0.024,0.011,0.01,0.0,0.0,0.01,0.02
Burkina Faso,nan,0.20903273,0.076,0.2736,0.31,0.03,0,0.5339952777777778,0.4956622222222222,0.013,0.007,0.024,0.011,0.024,0.0,0.0,0.01,0.02,0.0
Burkina Faso,nan,0.20903273,0.076,0.2736,0.31,0.04,0,0.5339952777777778,0.4956622222222222,0.007,0.024,0.011,0.024,0.015,0.0,0.01,0.02,0.0,0.0
Burkina Faso,nan,0.20903273,0.076,0.2736,0.31,0.05,0,0.5339952777777778,0.4956622222222222,0.024,0.011,0.024,0.015,0.032,0.01,0.02,0.0,0.0,0.0
Burkina Faso,nan,0.20903273,0.076,0.2736,0.31,0.06,0,0.5339952777777778,0.4956622222222222,0.011,0.024,0.015,0.032,0.006,0.02,0.0,0.0,0.0,0.03
Burkina Faso,nan,0.20903273,0.076,0.2736,0.31,0.07,0,0.5339952777777778,0.4956622222222222,0.024,0.015,0.032,0.006,0.028,0.0,0.0,0.0,0.03,0.02
Burkina Faso,nan,0.20903273,0.076,0.2736,0.31,0.08,0,0.5339952777777778,0.4956622222222222,0.015,0.032,0.006,0.028,0.027,0.0,0.0,0.03,0.02,0.02
Burkina Faso,nan,0.20903273,0.076,0.2736,0.31,0.09,0,0.5339952777777778,0.4956622222222222,0.032,0.006,0.028,0.027,0.015,0.0,0.03,0.02,0.02,0.01
Burkina Faso,nan,0.20903273,0.076,0.2736,0.31,0.1,0,0.5339952777777778,0.4956622222222222,0.006,0.028,0.027,0.015,0.024,0.03,0.02,0.02,0.01,0.0
Burkina Faso,nan,0.20903273,0.076,0.2736,0.31,0.11,0,0.5339952777777778,0.4956622222222222,0.028,0.027,0.015,0.024,0.015,0.02,0.02,0.01,0.0,0.02
Burkina Faso,nan,0.20903273,0.076,0.2736,0.31,0.12,0,0.5339952777777778,0.4956622222222222,0.027,0.015,0.024,0.015,0.021,0.02,0.01,0.0,0.02,0.02
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.0,0,0.5320833333333334,0.7914352777777778,0.002,0.002,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.01,0,0.5320833333333334,0.7914352777777778,0.002,0.0,0.0,0.026,0.002,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.02,0,0.5320833333333334,0.7914352777777778,0.0,0.0,0.026,0.002,0.002,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.03,0,0.5320833333333334,0.7914352777777778,0.0,0.026,0.002,0.002,0.014,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.04,0,0.5320833333333334,0.7914352777777778,0.026,0.002,0.002,0.014,0.002,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.05,0,0.5320833333333334,0.7914352777777778,0.002,0.002,0.014,0.002,0.031,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.06,0,0.5320833333333334,0.7914352777777778,0.002,0.014,0.002,0.031,0.003,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.07,0,0.5320833333333334,0.7914352777777778,0.014,0.002,0.031,0.003,0.004,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.08,0,0.5320833333333334,0.7914352777777778,0.002,0.031,0.003,0.004,0.005,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.09,0,0.5320833333333334,0.7914352777777778,0.031,0.003,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.1,0,0.5320833333333334,0.7914352777777778,0.003,0.004,0.005,0.0,0.003,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.11,0,0.5320833333333334,0.7914352777777778,0.004,0.005,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.12,0,0.5320833333333334,0.7914352777777778,0.005,0.0,0.003,0.0,0.004,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.13,0,0.5320833333333334,0.7914352777777778,0.0,0.003,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.14,0,0.5320833333333334,0.7914352777777778,0.003,0.0,0.004,0.004,0.002,0.0,0.0,0.0,0.0,0.0
Cambodia,nan,0.16718965,0.095,0.17652,0.24,0.15,0,0.5320833333333334,0.7914352777777778,0.0,0.004,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,nan,0.26545863,0.056,0.47271,0.56,0.0,0,0.510688888888889,0.5319502777777778,0.006,0.0,0.003,0.007,0.007,0.0,0.0,0.0,0.0,0.0
Cameroon,nan,0.26545863,0.056,0.47271,0.56,0.01,0,0.510688888888889,0.5319502777777778,0.0,0.003,0.007,0.007,0.013,0.0,0.0,0.0,0.0,0.0
Cameroon,nan,0.26545863,0.056,0.47271,0.56,0.02,0,0.510688888888889,0.5319502777777778,0.003,0.007,0.007,0.013,0.016,0.0,0.0,0.0,0.0,0.0
Cameroon,nan,0.26545863,0.056,0.47271,0.56,0.03,0,0.510688888888889,0.5319502777777778,0.007,0.007,0.013,0.016,0.01,0.0,0.0,0.0,0.0,0.0
Cameroon,nan,0.26545863,0.056,0.47271,0.56,0.04,0,0.510688888888889,0.5319502777777778,0.007,0.013,0.016,0.01,0.009,0.0,0.0,0.0,0.0,0.01
Cameroon,nan,0.26545863,0.056,0.47271,0.56,0.05,0,0.510688888888889,0.5319502777777778,0.013,0.016,0.01,0.009,0.0,0.0,0.0,0.0,0.01,0.0
Cameroon,nan,0.26545863,0.056,0.47271,0.56,0.06,0,0.510688888888889,0.5319502777777778,0.016,0.01,0.009,0.0,0.016,0.0,0.0,0.01,0.0,0.01
Cameroon,nan,0.26545863,0.056,0.47271,0.56,0.07,0,0.510688888888889,0.5319502777777778,0.01,0.009,0.0,0.016,0.0,0.0,0.01,0.0,0.01,0.0
Cameroon,nan,0.26545863,0.056,0.47271,0.56,0.08,0,0.510688888888889,0.5319502777777778,0.009,0.0,0.016,0.0,0.048,0.01,0.0,0.01,0.0,0.04
Cameroon,nan,0.26545863,0.056,0.47271,0.56,0.09,0,0.510688888888889,0.5319502777777778,0.0,0.016,0.0,0.048,0.0,0.0,0.01,0.0,0.04,0.0
Cameroon,nan,0.26545863,0.056,0.47271,0.56,0.1,0,0.510688888888889,0.5319502777777778,0.016,0.0,0.048,0.0,0.054,0.01,0.0,0.04,0.0,0.0
Cameroon,nan,0.26545863,0.056,0.47271,0.56,0.11,0,0.510688888888889,0.5319502777777778,0.0,0.048,0.0,0.054,0.04,0.0,0.04,0.0,0.0,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.0,0,0.6498147222222223,0.1761763888888889,0.0,0.012,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.01,0,0.6498147222222223,0.1761763888888889,0.012,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.02,0,0.6498147222222223,0.1761763888888889,0.0,0.01,0.0,0.01,0.017,0.0,0.0,0.0,0.0,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.03,0,0.6498147222222223,0.1761763888888889,0.01,0.0,0.01,0.017,0.018,0.0,0.0,0.0,0.0,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.04,0,0.6498147222222223,0.1761763888888889,0.0,0.01,0.017,0.018,0.023,0.0,0.0,0.0,0.0,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.05,0,0.6498147222222223,0.1761763888888889,0.01,0.017,0.018,0.023,0.022,0.0,0.0,0.0,0.0,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.06,0,0.6498147222222223,0.1761763888888889,0.017,0.018,0.023,0.022,0.027,0.0,0.0,0.0,0.0,0.01
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.07,0,0.6498147222222223,0.1761763888888889,0.018,0.023,0.022,0.027,0.049,0.0,0.0,0.0,0.01,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.08,0,0.6498147222222223,0.1761763888888889,0.023,0.022,0.027,0.049,0.064,0.0,0.0,0.01,0.0,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.09,0,0.6498147222222223,0.1761763888888889,0.022,0.027,0.049,0.064,0.042,0.0,0.01,0.0,0.0,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.1,0,0.6498147222222223,0.1761763888888889,0.027,0.049,0.064,0.042,0.058,0.01,0.0,0.0,0.0,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.11,0,0.6498147222222223,0.1761763888888889,0.049,0.064,0.042,0.058,-0.001,0.0,0.0,0.0,0.0,0.01
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.12,0,0.6498147222222223,0.1761763888888889,0.064,0.042,0.058,-0.001,0.128,0.0,0.0,0.0,0.01,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.13,0,0.6498147222222223,0.1761763888888889,0.042,0.058,-0.001,0.128,0.056,0.0,0.0,0.01,0.0,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.14,0,0.6498147222222223,0.1761763888888889,0.058,-0.001,0.128,0.056,0.0,0.0,0.01,0.0,0.0,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.15,0,0.6498147222222223,0.1761763888888889,-0.001,0.128,0.056,0.0,0.079,0.01,0.0,0.0,0.0,0.0
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.16,0,0.6498147222222223,0.1761763888888889,0.128,0.056,0.0,0.079,0.04,0.0,0.0,0.0,0.0,0.01
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.17,0,0.6498147222222223,0.1761763888888889,0.056,0.0,0.079,0.04,0.029,0.0,0.0,0.0,0.01,0.05
Canada,Alberta,0.37742154,0.004,9.09351,0.81,0.18,0,0.6498147222222223,0.1761763888888889,0.0,0.079,0.04,0.029,0.064,0.0,0.0,0.01,0.05,0.01
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.0,0,0.6368963888888889,0.15799805555555554,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.01,0,0.6368963888888889,0.15799805555555554,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.02,0,0.6368963888888889,0.15799805555555554,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.03,0,0.6368963888888889,0.15799805555555554,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.04,0,0.6368963888888889,0.15799805555555554,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.05,0,0.6368963888888889,0.15799805555555554,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.06,0,0.6368963888888889,0.15799805555555554,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.07,0,0.6368963888888889,0.15799805555555554,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.08,0,0.6368963888888889,0.15799805555555554,0.001,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.09,0,0.6368963888888889,0.15799805555555554,0.0,0.0,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.1,0,0.6368963888888889,0.15799805555555554,0.0,0.001,0.003,0.001,0.008,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.11,0,0.6368963888888889,0.15799805555555554,0.001,0.003,0.001,0.008,0.0,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.12,0,0.6368963888888889,0.15799805555555554,0.003,0.001,0.008,0.0,0.006,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.13,0,0.6368963888888889,0.15799805555555554,0.001,0.008,0.0,0.006,0.005,0.0,0.0,0.0,0.0,0.01
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.14,0,0.6368963888888889,0.15799805555555554,0.008,0.0,0.006,0.005,0.0,0.0,0.0,0.0,0.01,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.15,0,0.6368963888888889,0.15799805555555554,0.0,0.006,0.005,0.0,0.007,0.0,0.0,0.01,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.16,0,0.6368963888888889,0.15799805555555554,0.006,0.005,0.0,0.007,0.007,0.0,0.01,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.17,0,0.6368963888888889,0.15799805555555554,0.005,0.0,0.007,0.007,0.018,0.01,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.18,0,0.6368963888888889,0.15799805555555554,0.0,0.007,0.007,0.018,0.0,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.19,0,0.6368963888888889,0.15799805555555554,0.007,0.007,0.018,0.0,0.009,0.0,0.0,0.0,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.2,0,0.6368963888888889,0.15799805555555554,0.007,0.018,0.0,0.009,0.03,0.0,0.0,0.0,0.0,0.03
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.21,0,0.6368963888888889,0.15799805555555554,0.018,0.0,0.009,0.03,0.0,0.0,0.0,0.0,0.03,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.22,0,0.6368963888888889,0.15799805555555554,0.0,0.009,0.03,0.0,0.083,0.0,0.0,0.03,0.0,0.03
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.23,0,0.6368963888888889,0.15799805555555554,0.009,0.03,0.0,0.083,0.045,0.0,0.03,0.0,0.03,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.24,0,0.6368963888888889,0.15799805555555554,0.03,0.0,0.083,0.045,0.04,0.03,0.0,0.03,0.0,0.01
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.25,0,0.6368963888888889,0.15799805555555554,0.0,0.083,0.045,0.04,0.153,0.0,0.03,0.0,0.01,0.02
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.26,0,0.6368963888888889,0.15799805555555554,0.083,0.045,0.04,0.153,0.0,0.03,0.0,0.01,0.02,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.27,0,0.6368963888888889,0.15799805555555554,0.045,0.04,0.153,0.0,0.048,0.0,0.01,0.02,0.0,0.03
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.28,0,0.6368963888888889,0.15799805555555554,0.04,0.153,0.0,0.048,0.145,0.01,0.02,0.0,0.03,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.29,0,0.6368963888888889,0.15799805555555554,0.153,0.0,0.048,0.145,0.0,0.02,0.0,0.03,0.0,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.3,0,0.6368963888888889,0.15799805555555554,0.0,0.048,0.145,0.0,0.108,0.0,0.03,0.0,0.0,0.01
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.31,0,0.6368963888888889,0.15799805555555554,0.048,0.145,0.0,0.108,0.0,0.03,0.0,0.0,0.01,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.32,0,0.6368963888888889,0.15799805555555554,0.145,0.0,0.108,0.0,0.159,0.0,0.0,0.01,0.0,0.03
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.33,0,0.6368963888888889,0.15799805555555554,0.0,0.108,0.0,0.159,0.0,0.0,0.01,0.0,0.03,0.0
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.34,0,0.6368963888888889,0.15799805555555554,0.108,0.0,0.159,0.0,0.086,0.01,0.0,0.03,0.0,0.02
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.35,0,0.6368963888888889,0.15799805555555554,0.0,0.159,0.0,0.086,0.043,0.0,0.03,0.0,0.02,0.05
Canada,British Columbia,0.37742154,0.004,9.09351,0.81,0.36,0,0.6368963888888889,0.15799805555555554,0.159,0.0,0.086,0.043,0.0,0.03,0.0,0.02,0.05,0.0
Canada,Grand Princess,0.37742154,0.004,9.09351,0.81,0.0,0,0.6045802777777778,0.15926250000000003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Grand Princess,0.37742154,0.004,9.09351,0.81,0.01,0,0.6045802777777778,0.15926250000000003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Grand Princess,0.37742154,0.004,9.09351,0.81,0.02,0,0.6045802777777778,0.15926250000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Grand Princess,0.37742154,0.004,9.09351,0.81,0.03,0,0.6045802777777778,0.15926250000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Grand Princess,0.37742154,0.004,9.09351,0.81,0.04,0,0.6045802777777778,0.15926250000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Grand Princess,0.37742154,0.004,9.09351,0.81,0.05,0,0.6045802777777778,0.15926250000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Grand Princess,0.37742154,0.004,9.09351,0.81,0.06,0,0.6045802777777778,0.15926250000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Grand Princess,0.37742154,0.004,9.09351,0.81,0.07,0,0.6045802777777778,0.15926250000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Manitoba,0.37742154,0.004,9.09351,0.81,0.0,0,0.6493358333333333,0.22551694444444442,0.007,0.002,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.0
Canada,Manitoba,0.37742154,0.004,9.09351,0.81,0.01,0,0.6493358333333333,0.22551694444444442,0.002,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Manitoba,0.37742154,0.004,9.09351,0.81,0.02,0,0.6493358333333333,0.22551694444444442,0.0,0.001,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0
Canada,Manitoba,0.37742154,0.004,9.09351,0.81,0.03,0,0.6493358333333333,0.22551694444444442,0.001,0.002,0.0,0.001,0.014,0.0,0.0,0.0,0.0,0.0
Canada,Manitoba,0.37742154,0.004,9.09351,0.81,0.04,0,0.6493358333333333,0.22551694444444442,0.002,0.0,0.001,0.014,0.001,0.0,0.0,0.0,0.0,0.0
Canada,Manitoba,0.37742154,0.004,9.09351,0.81,0.05,0,0.6493358333333333,0.22551694444444442,0.0,0.001,0.014,0.001,0.003,0.0,0.0,0.0,0.0,0.01
Canada,Manitoba,0.37742154,0.004,9.09351,0.81,0.06,0,0.6493358333333333,0.22551694444444442,0.001,0.014,0.001,0.003,0.025,0.0,0.0,0.0,0.01,0.0
Canada,Manitoba,0.37742154,0.004,9.09351,0.81,0.07,0,0.6493358333333333,0.22551694444444442,0.014,0.001,0.003,0.025,0.008,0.0,0.0,0.01,0.0,0.0
Canada,Manitoba,0.37742154,0.004,9.09351,0.81,0.08,0,0.6493358333333333,0.22551694444444442,0.001,0.003,0.025,0.008,0.024,0.0,0.01,0.0,0.0,0.0
Canada,Manitoba,0.37742154,0.004,9.09351,0.81,0.09,0,0.6493358333333333,0.22551694444444442,0.003,0.025,0.008,0.024,0.007,0.01,0.0,0.0,0.0,0.0
Canada,Manitoba,0.37742154,0.004,9.09351,0.81,0.1,0,0.6493358333333333,0.22551694444444442,0.025,0.008,0.024,0.007,0.024,0.0,0.0,0.0,0.0,0.0
Canada,New Brunswick,0.37742154,0.004,9.09351,0.81,0.0,0,0.6293480555555556,0.31538361111111113,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,New Brunswick,0.37742154,0.004,9.09351,0.81,0.01,0,0.6293480555555556,0.31538361111111113,0.0,0.006,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
Canada,New Brunswick,0.37742154,0.004,9.09351,0.81,0.02,0,0.6293480555555556,0.31538361111111113,0.006,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
Canada,New Brunswick,0.37742154,0.004,9.09351,0.81,0.03,0,0.6293480555555556,0.31538361111111113,0.0,0.0,0.001,0.0,0.015,0.0,0.0,0.0,0.0,0.0
Canada,New Brunswick,0.37742154,0.004,9.09351,0.81,0.04,0,0.6293480555555556,0.31538361111111113,0.0,0.001,0.0,0.015,0.012,0.0,0.0,0.0,0.0,0.0
Canada,New Brunswick,0.37742154,0.004,9.09351,0.81,0.05,0,0.6293480555555556,0.31538361111111113,0.001,0.0,0.015,0.012,0.006,0.0,0.0,0.0,0.0,0.0
Canada,New Brunswick,0.37742154,0.004,9.09351,0.81,0.06,0,0.6293480555555556,0.31538361111111113,0.0,0.015,0.012,0.006,0.015,0.0,0.0,0.0,0.0,0.0
Canada,New Brunswick,0.37742154,0.004,9.09351,0.81,0.07,0,0.6293480555555556,0.31538361111111113,0.015,0.012,0.006,0.015,0.002,0.0,0.0,0.0,0.0,0.0
Canada,New Brunswick,0.37742154,0.004,9.09351,0.81,0.08,0,0.6293480555555556,0.31538361111111113,0.012,0.006,0.015,0.002,0.002,0.0,0.0,0.0,0.0,0.0
Canada,New Brunswick,0.37742154,0.004,9.09351,0.81,0.09,0,0.6293480555555556,0.31538361111111113,0.006,0.015,0.002,0.002,0.011,0.0,0.0,0.0,0.0,0.0
Canada,Newfoundland and Labrador,0.37742154,0.004,9.09351,0.81,0.0,0,0.6475986111111112,0.3398322222222222,0.002,0.003,0.015,0.011,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Newfoundland and Labrador,0.37742154,0.004,9.09351,0.81,0.01,0,0.6475986111111112,0.3398322222222222,0.003,0.015,0.011,0.0,0.047,0.0,0.0,0.0,0.0,0.0
Canada,Newfoundland and Labrador,0.37742154,0.004,9.09351,0.81,0.02,0,0.6475986111111112,0.3398322222222222,0.015,0.011,0.0,0.047,0.02,0.0,0.0,0.0,0.0,0.0
Canada,Newfoundland and Labrador,0.37742154,0.004,9.09351,0.81,0.03,0,0.6475986111111112,0.3398322222222222,0.011,0.0,0.047,0.02,0.018,0.0,0.0,0.0,0.0,0.0
Canada,Newfoundland and Labrador,0.37742154,0.004,9.09351,0.81,0.04,0,0.6475986111111112,0.3398322222222222,0.0,0.047,0.02,0.018,0.015,0.0,0.0,0.0,0.0,0.0
Canada,Newfoundland and Labrador,0.37742154,0.004,9.09351,0.81,0.05,0,0.6475986111111112,0.3398322222222222,0.047,0.02,0.018,0.015,0.013,0.0,0.0,0.0,0.0,0.01
Canada,Newfoundland and Labrador,0.37742154,0.004,9.09351,0.81,0.06,0,0.6475986111111112,0.3398322222222222,0.02,0.018,0.015,0.013,0.004,0.0,0.0,0.0,0.01,0.0
Canada,Newfoundland and Labrador,0.37742154,0.004,9.09351,0.81,0.07,0,0.6475986111111112,0.3398322222222222,0.018,0.015,0.013,0.004,0.023,0.0,0.0,0.01,0.0,0.0
Canada,Nova Scotia,0.37742154,0.004,9.09351,0.81,0.0,0,0.6241166666666667,0.32293249999999996,0.005,0.002,0.001,0.006,0.007,0.0,0.0,0.0,0.0,0.0
Canada,Nova Scotia,0.37742154,0.004,9.09351,0.81,0.01,0,0.6241166666666667,0.32293249999999996,0.002,0.001,0.006,0.007,0.013,0.0,0.0,0.0,0.0,0.0
Canada,Nova Scotia,0.37742154,0.004,9.09351,0.81,0.02,0,0.6241166666666667,0.32293249999999996,0.001,0.006,0.007,0.013,0.01,0.0,0.0,0.0,0.0,0.0
Canada,Nova Scotia,0.37742154,0.004,9.09351,0.81,0.03,0,0.6241166666666667,0.32293249999999996,0.006,0.007,0.013,0.01,0.017,0.0,0.0,0.0,0.0,0.0
Canada,Nova Scotia,0.37742154,0.004,9.09351,0.81,0.04,0,0.6241166666666667,0.32293249999999996,0.007,0.013,0.01,0.017,0.005,0.0,0.0,0.0,0.0,0.0
Canada,Nova Scotia,0.37742154,0.004,9.09351,0.81,0.05,0,0.6241166666666667,0.32293249999999996,0.013,0.01,0.017,0.005,0.017,0.0,0.0,0.0,0.0,0.0
Canada,Nova Scotia,0.37742154,0.004,9.09351,0.81,0.06,0,0.6241166666666667,0.32293249999999996,0.01,0.017,0.005,0.017,0.02,0.0,0.0,0.0,0.0,0.0
Canada,Nova Scotia,0.37742154,0.004,9.09351,0.81,0.07,0,0.6241166666666667,0.32293249999999996,0.017,0.005,0.017,0.02,0.012,0.0,0.0,0.0,0.0,0.0
Canada,Nova Scotia,0.37742154,0.004,9.09351,0.81,0.08,0,0.6241166666666667,0.32293249999999996,0.005,0.017,0.02,0.012,0.005,0.0,0.0,0.0,0.0,0.0
Canada,Nova Scotia,0.37742154,0.004,9.09351,0.81,0.09,0,0.6241166666666667,0.32293249999999996,0.017,0.02,0.012,0.005,0.02,0.0,0.0,0.0,0.0,0.0
Canada,Nova Scotia,0.37742154,0.004,9.09351,0.81,0.1,0,0.6241166666666667,0.32293249999999996,0.02,0.012,0.005,0.02,0.026,0.0,0.0,0.0,0.0,0.0
