Country,province,population,density,area,urban,Days_since_n_cases,LockDown,longitude,latitude,cases_day1,cases_day2,cases_day3,cases_day4,cases_day5,cases_day6,cases_day7,cases_day8,cases_day9,cases_day10,deaths_day1,deaths_day2,deaths_day3,deaths_day4,deaths_day5,deaths_day6,deaths_day7,deaths_day8,deaths_day9,deaths_day10
Netherlands,Sint Maarten,0.17134872,0.508,0.03372,0.92,0.04,0,0.5501180555555555,0.3248477777777778,0.0,0.0,0.01,0.002,0.005,0.0,0.002,0.012,0.003,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.02,0.0,0.0
Netherlands,Sint Maarten,0.17134872,0.508,0.03372,0.92,0.05,0,0.5501180555555555,0.3248477777777778,0.0,0.01,0.002,0.005,0.0,0.002,0.012,0.003,0.0,0.003,0.0,0.01,0.0,0.01,0.02,0.0,0.02,0.0,0.0,0.0
Netherlands,Sint Maarten,0.17134872,0.508,0.03372,0.92,0.06,0,0.5501180555555555,0.3248477777777778,0.01,0.002,0.005,0.0,0.002,0.012,0.003,0.0,0.003,0.007,0.01,0.0,0.01,0.02,0.0,0.02,0.0,0.0,0.0,0.02
Netherlands,Sint Maarten,0.17134872,0.508,0.03372,0.92,0.07,0,0.5501180555555555,0.3248477777777778,0.002,0.005,0.0,0.002,0.012,0.003,0.0,0.003,0.007,0.0,0.0,0.01,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.01
Netherlands,Sint Maarten,0.17134872,0.508,0.03372,0.92,0.08,0,0.5501180555555555,0.3248477777777778,0.005,0.0,0.002,0.012,0.003,0.0,0.003,0.007,0.0,0.0,0.01,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.01,0.0
Netherlands,Sint Maarten,0.17134872,0.508,0.03372,0.92,0.09,0,0.5501180555555555,0.3248477777777778,0.0,0.002,0.012,0.003,0.0,0.003,0.007,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.01,0.0,0.0
Netherlands,Sint Maarten,0.17134872,0.508,0.03372,0.92,0.1,0,0.5501180555555555,0.3248477777777778,0.002,0.012,0.003,0.0,0.003,0.007,0.0,0.0,0.0,0.002,0.0,0.02,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0
Netherlands,Sint Maarten,0.17134872,0.508,0.03372,0.92,0.11,0,0.5501180555555555,0.3248477777777778,0.012,0.003,0.0,0.003,0.007,0.0,0.0,0.0,0.002,0.001,0.02,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
Netherlands,Sint Maarten,0.17134872,0.508,0.03372,0.92,0.12,0,0.5501180555555555,0.3248477777777778,0.003,0.0,0.003,0.007,0.0,0.0,0.0,0.002,0.001,0.004,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0
Netherlands,Sint Maarten,0.17134872,0.508,0.03372,0.92,0.13,0,0.5501180555555555,0.3248477777777778,0.0,0.003,0.007,0.0,0.0,0.0,0.002,0.001,0.004,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,Sint Maarten,0.17134872,0.508,0.03372,0.92,0.14,0,0.5501180555555555,0.3248477777777778,0.003,0.007,0.0,0.0,0.0,0.002,0.001,0.004,0.0,0.007,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,Sint Maarten,0.17134872,0.508,0.03372,0.92,0.15,0,0.5501180555555555,0.3248477777777778,0.007,0.0,0.0,0.0,0.002,0.001,0.004,0.0,0.007,0.003,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Netherlands,Sint Maarten,0.17134872,0.508,0.03372,0.92,0.16,0,0.5501180555555555,0.3248477777777778,0.0,0.0,0.0,0.002,0.001,0.004,0.0,0.007,0.003,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.0,0,0.6448127777777778,0.5146980555555556,0.0,0.0,0.001,0.0,0.005,0.004,0.008,0.006,0.014,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.01,0,0.6448127777777778,0.5146980555555556,0.0,0.001,0.0,0.005,0.004,0.008,0.006,0.014,0.044,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.02,0,0.6448127777777778,0.5146980555555556,0.001,0.0,0.005,0.004,0.008,0.006,0.014,0.044,0.046,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.03,0,0.6448127777777778,0.5146980555555556,0.0,0.005,0.004,0.008,0.006,0.014,0.044,0.046,0.06,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.04,0,0.6448127777777778,0.5146980555555556,0.005,0.004,0.008,0.006,0.014,0.044,0.046,0.06,0.077,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.05,0,0.6448127777777778,0.5146980555555556,0.004,0.008,0.006,0.014,0.044,0.046,0.06,0.077,0.056,0.061,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.06,0,0.6448127777777778,0.5146980555555556,0.008,0.006,0.014,0.044,0.046,0.06,0.077,0.056,0.061,0.121,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.01
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.07,0,0.6448127777777778,0.5146980555555556,0.006,0.014,0.044,0.046,0.06,0.077,0.056,0.061,0.121,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.0
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.08,0,0.6448127777777778,0.5146980555555556,0.014,0.044,0.046,0.06,0.077,0.056,0.061,0.121,0.0,0.301,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.0,0.05
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.09,0,0.6448127777777778,0.5146980555555556,0.044,0.046,0.06,0.077,0.056,0.061,0.121,0.0,0.301,0.155,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.0,0.05,0.02
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.1,0,0.6448127777777778,0.5146980555555556,0.046,0.06,0.077,0.056,0.061,0.121,0.0,0.301,0.155,0.176,0.01,0.0,0.02,0.0,0.01,0.01,0.0,0.05,0.02,0.08
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.11,0,0.6448127777777778,0.5146980555555556,0.06,0.077,0.056,0.061,0.121,0.0,0.301,0.155,0.176,0.278,0.0,0.02,0.0,0.01,0.01,0.0,0.05,0.02,0.08,0.04
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.12,0,0.6448127777777778,0.5146980555555556,0.077,0.056,0.061,0.121,0.0,0.301,0.155,0.176,0.278,0.292,0.02,0.0,0.01,0.01,0.0,0.05,0.02,0.08,0.04,0.19
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.13,0,0.6448127777777778,0.5146980555555556,0.056,0.061,0.121,0.0,0.301,0.155,0.176,0.278,0.292,0.346,0.0,0.01,0.01,0.0,0.05,0.02,0.08,0.04,0.19,0.15
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.14,0,0.6448127777777778,0.5146980555555556,0.061,0.121,0.0,0.301,0.155,0.176,0.278,0.292,0.346,0.409,0.01,0.01,0.0,0.05,0.02,0.08,0.04,0.19,0.15,0.18
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.15,0,0.6448127777777778,0.5146980555555556,0.121,0.0,0.301,0.155,0.176,0.278,0.292,0.346,0.409,0.534,0.01,0.0,0.05,0.02,0.08,0.04,0.19,0.15,0.18,0.3
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.16,0,0.6448127777777778,0.5146980555555556,0.0,0.301,0.155,0.176,0.278,0.292,0.346,0.409,0.534,0.637,0.0,0.05,0.02,0.08,0.04,0.19,0.15,0.18,0.3,0.3
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.17,0,0.6448127777777778,0.5146980555555556,0.301,0.155,0.176,0.278,0.292,0.346,0.409,0.534,0.637,0.573,0.05,0.02,0.08,0.04,0.19,0.15,0.18,0.3,0.3,0.43
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.18,0,0.6448127777777778,0.5146980555555556,0.155,0.176,0.278,0.292,0.346,0.409,0.534,0.637,0.573,0.545,0.02,0.08,0.04,0.19,0.15,0.18,0.3,0.3,0.43,0.34
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.19,0,0.6448127777777778,0.5146980555555556,0.176,0.278,0.292,0.346,0.409,0.534,0.637,0.573,0.545,0.811,0.08,0.04,0.19,0.15,0.18,0.3,0.3,0.43,0.34,0.63
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.2,0,0.6448127777777778,0.5146980555555556,0.278,0.292,0.346,0.409,0.534,0.637,0.573,0.545,0.811,0.852,0.04,0.19,0.15,0.18,0.3,0.3,0.43,0.34,0.63,0.8
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.21,0,0.6448127777777778,0.5146980555555556,0.292,0.346,0.409,0.534,0.637,0.573,0.545,0.811,0.852,1.019,0.19,0.15,0.18,0.3,0.3,0.43,0.34,0.63,0.8,0.78
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.22,0,0.6448127777777778,0.5146980555555556,0.346,0.409,0.534,0.637,0.573,0.545,0.811,0.852,1.019,1.172,0.15,0.18,0.3,0.3,0.43,0.34,0.63,0.8,0.78,1.12
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.23,0,0.6448127777777778,0.5146980555555556,0.409,0.534,0.637,0.573,0.545,0.811,0.852,1.019,1.172,1.159,0.18,0.3,0.3,0.43,0.34,0.63,0.8,0.78,1.12,0.93
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.24,0,0.6448127777777778,0.5146980555555556,0.534,0.637,0.573,0.545,0.811,0.852,1.019,1.172,1.159,1.104,0.3,0.3,0.43,0.34,0.63,0.8,0.78,1.12,0.93,1.32
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.25,0,0.6448127777777778,0.5146980555555556,0.637,0.573,0.545,0.811,0.852,1.019,1.172,1.159,1.104,0.884,0.3,0.43,0.34,0.63,0.8,0.78,1.12,0.93,1.32,0.93
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.26,0,0.6448127777777778,0.5146980555555556,0.573,0.545,0.811,0.852,1.019,1.172,1.159,1.104,0.884,0.845,0.43,0.34,0.63,0.8,0.78,1.12,0.93,1.32,0.93,1.75
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.27,0,0.6448127777777778,0.5146980555555556,0.545,0.811,0.852,1.019,1.172,1.159,1.104,0.884,0.845,1.019,0.34,0.63,0.8,0.78,1.12,0.93,1.32,0.93,1.75,1.34
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.28,0,0.6448127777777778,0.5146980555555556,0.811,0.852,1.019,1.172,1.159,1.104,0.884,0.845,1.019,1.083,0.63,0.8,0.78,1.12,0.93,1.32,0.93,1.75,1.34,1.66
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.29,0,0.6448127777777778,0.5146980555555556,0.852,1.019,1.172,1.159,1.104,0.884,0.845,1.019,1.083,1.026,0.8,0.78,1.12,0.93,1.32,0.93,1.75,1.34,1.66,1.48
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.3,0,0.6448127777777778,0.5146980555555556,1.019,1.172,1.159,1.104,0.884,0.845,1.019,1.083,1.026,0.904,0.78,1.12,0.93,1.32,0.93,1.75,1.34,1.66,1.48,1.64
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.31,0,0.6448127777777778,0.5146980555555556,1.172,1.159,1.104,0.884,0.845,1.019,1.083,1.026,0.904,1.224,1.12,0.93,1.32,0.93,1.75,1.34,1.66,1.48,1.64,1.15
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.32,0,0.6448127777777778,0.5146980555555556,1.159,1.104,0.884,0.845,1.019,1.083,1.026,0.904,1.224,0.952,0.93,1.32,0.93,1.75,1.34,1.66,1.48,1.64,1.15,1.01
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.33,0,0.6448127777777778,0.5146980555555556,1.104,0.884,0.845,1.019,1.083,1.026,0.904,1.224,0.952,0.777,1.32,0.93,1.75,1.34,1.66,1.48,1.64,1.15,1.01,2.34
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.34,0,0.6448127777777778,0.5146980555555556,0.884,0.845,1.019,1.083,1.026,0.904,1.224,0.952,0.777,0.969,0.93,1.75,1.34,1.66,1.48,1.64,1.15,1.01,2.34,1.47
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.35,0,0.6448127777777778,0.5146980555555556,0.845,1.019,1.083,1.026,0.904,1.224,0.952,0.777,0.969,1.213,1.75,1.34,1.66,1.48,1.64,1.15,1.01,2.34,1.47,1.48
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.36,0,0.6448127777777778,0.5146980555555556,1.019,1.083,1.026,0.904,1.224,0.952,0.777,0.969,1.213,1.335,1.34,1.66,1.48,1.64,1.15,1.01,2.34,1.47,1.48,1.15
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.37,0,0.6448127777777778,0.5146980555555556,1.083,1.026,0.904,1.224,0.952,0.777,0.969,1.213,1.335,1.316,1.66,1.48,1.64,1.15,1.01,2.34,1.47,1.48,1.15,1.32
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.38,0,0.6448127777777778,0.5146980555555556,1.026,0.904,1.224,0.952,0.777,0.969,1.213,1.335,1.316,1.174,1.48,1.64,1.15,1.01,2.34,1.47,1.48,1.15,1.32,0.94
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.39,0,0.6448127777777778,0.5146980555555556,0.904,1.224,0.952,0.777,0.969,1.213,1.335,1.316,1.174,0.964,1.64,1.15,1.01,2.34,1.47,1.48,1.15,1.32,0.94,0.86
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.4,0,0.6448127777777778,0.5146980555555556,1.224,0.952,0.777,0.969,1.213,1.335,1.316,1.174,0.964,0.868,1.15,1.01,2.34,1.47,1.48,1.15,1.32,0.94,0.86,1.22
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.41,0,0.6448127777777778,0.5146980555555556,0.952,0.777,0.969,1.213,1.335,1.316,1.174,0.964,0.868,0.734,1.01,2.34,1.47,1.48,1.15,1.32,0.94,0.86,1.22,1.89
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.42,0,0.6448127777777778,0.5146980555555556,0.777,0.969,1.213,1.335,1.316,1.174,0.964,0.868,0.734,1.061,2.34,1.47,1.48,1.15,1.32,0.94,0.86,1.22,1.89,1.81
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.43,0,0.6448127777777778,0.5146980555555556,0.969,1.213,1.335,1.316,1.174,0.964,0.868,0.734,1.061,1.235,1.47,1.48,1.15,1.32,0.94,0.86,1.22,1.89,1.81,1.44
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.44,0,0.6448127777777778,0.5146980555555556,1.213,1.335,1.316,1.174,0.964,0.868,0.734,1.061,1.235,1.14,1.48,1.15,1.32,0.94,0.86,1.22,1.89,1.81,1.44,1.42
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.45,0,0.6448127777777778,0.5146980555555556,1.335,1.316,1.174,0.964,0.868,0.734,1.061,1.235,1.14,1.066,1.15,1.32,0.94,0.86,1.22,1.89,1.81,1.44,1.42,0.83
Netherlands,nan,0.17134872,0.508,0.03372,0.92,0.46,0,0.6448127777777778,0.5146980555555556,1.316,1.174,0.964,0.868,0.734,1.061,1.235,1.14,1.066,0.75,1.32,0.94,0.86,1.22,1.89,1.81,1.44,1.42,0.83,0.67
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.0,1,0.3863872222222222,0.9857944444444443,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.004,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.01,1,0.3863872222222222,0.9857944444444443,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.004,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.02,1,0.3863872222222222,0.9857944444444443,0.0,0.0,0.0,0.001,0.002,0.0,0.004,0.008,0.008,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.03,1,0.3863872222222222,0.9857944444444443,0.0,0.0,0.001,0.002,0.0,0.004,0.008,0.008,0.011,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.04,1,0.3863872222222222,0.9857944444444443,0.0,0.001,0.002,0.0,0.004,0.008,0.008,0.011,0.013,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.05,1,0.3863872222222222,0.9857944444444443,0.001,0.002,0.0,0.004,0.008,0.008,0.011,0.013,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.06,1,0.3863872222222222,0.9857944444444443,0.002,0.0,0.004,0.008,0.008,0.011,0.013,0.05,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.07,1,0.3863872222222222,0.9857944444444443,0.0,0.004,0.008,0.008,0.011,0.013,0.05,0.0,0.053,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.08,1,0.3863872222222222,0.9857944444444443,0.004,0.008,0.008,0.011,0.013,0.05,0.0,0.053,0.05,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.09,1,0.3863872222222222,0.9857944444444443,0.008,0.008,0.011,0.013,0.05,0.0,0.053,0.05,0.078,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.1,1,0.3863872222222222,0.9857944444444443,0.008,0.011,0.013,0.05,0.0,0.053,0.05,0.078,0.085,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.11,1,0.3863872222222222,0.9857944444444443,0.011,0.013,0.05,0.0,0.053,0.05,0.078,0.085,0.083,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.12,1,0.3863872222222222,0.9857944444444443,0.013,0.05,0.0,0.053,0.05,0.078,0.085,0.083,0.063,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.13,1,0.3863872222222222,0.9857944444444443,0.05,0.0,0.053,0.05,0.078,0.085,0.083,0.063,0.075,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.14,1,0.3863872222222222,0.9857944444444443,0.0,0.053,0.05,0.078,0.085,0.083,0.063,0.075,0.058,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.15,1,0.3863872222222222,0.9857944444444443,0.053,0.05,0.078,0.085,0.083,0.063,0.075,0.058,0.061,0.089,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.16,1,0.3863872222222222,0.9857944444444443,0.05,0.078,0.085,0.083,0.063,0.075,0.058,0.061,0.089,0.071,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.17,1,0.3863872222222222,0.9857944444444443,0.078,0.085,0.083,0.063,0.075,0.058,0.061,0.089,0.071,0.082,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.18,1,0.3863872222222222,0.9857944444444443,0.085,0.083,0.063,0.075,0.058,0.061,0.089,0.071,0.082,0.089,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.19,1,0.3863872222222222,0.9857944444444443,0.083,0.063,0.075,0.058,0.061,0.089,0.071,0.082,0.089,0.067,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.2,1,0.3863872222222222,0.9857944444444443,0.063,0.075,0.058,0.061,0.089,0.071,0.082,0.089,0.067,0.054,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.21,1,0.3863872222222222,0.9857944444444443,0.075,0.058,0.061,0.089,0.071,0.082,0.089,0.067,0.054,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.22,1,0.3863872222222222,0.9857944444444443,0.058,0.061,0.089,0.071,0.082,0.089,0.067,0.054,0.05,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.23,1,0.3863872222222222,0.9857944444444443,0.061,0.089,0.071,0.082,0.089,0.067,0.054,0.05,0.029,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.24,1,0.3863872222222222,0.9857944444444443,0.089,0.071,0.082,0.089,0.067,0.054,0.05,0.029,0.044,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.25,1,0.3863872222222222,0.9857944444444443,0.071,0.082,0.089,0.067,0.054,0.05,0.029,0.044,0.029,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.26,1,0.3863872222222222,0.9857944444444443,0.082,0.089,0.067,0.054,0.05,0.029,0.044,0.029,0.018,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.01
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.27,1,0.3863872222222222,0.9857944444444443,0.089,0.067,0.054,0.05,0.029,0.044,0.029,0.018,0.019,0.017,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.04
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.28,1,0.3863872222222222,0.9857944444444443,0.067,0.054,0.05,0.029,0.044,0.029,0.018,0.019,0.017,0.02,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.04,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.29,1,0.3863872222222222,0.9857944444444443,0.054,0.05,0.029,0.044,0.029,0.018,0.019,0.017,0.02,0.015,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.04,0.0,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.3,1,0.3863872222222222,0.9857944444444443,0.05,0.029,0.044,0.029,0.018,0.019,0.017,0.02,0.015,0.008,0.0,0.0,0.01,0.02,0.0,0.01,0.04,0.0,0.0,0.02
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.31,1,0.3863872222222222,0.9857944444444443,0.029,0.044,0.029,0.018,0.019,0.017,0.02,0.015,0.008,0.013,0.0,0.01,0.02,0.0,0.01,0.04,0.0,0.0,0.02,0.0
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.32,1,0.3863872222222222,0.9857944444444443,0.044,0.029,0.018,0.019,0.017,0.02,0.015,0.008,0.013,0.009,0.01,0.02,0.0,0.01,0.04,0.0,0.0,0.02,0.0,0.01
New Zealand,nan,0.04822233,0.018,0.26331,0.87,0.33,1,0.3863872222222222,0.9857944444444443,0.029,0.018,0.019,0.017,0.02,0.015,0.008,0.013,0.009,0.009,0.02,0.0,0.01,0.04,0.0,0.0,0.02,0.0,0.01,0.0
Nicaragua,nan,0.06624554,0.055,0.12034,0.57,0.0,0,0.5357372222222222,0.26331333333333334,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,nan,0.06624554,0.055,0.12034,0.57,0.01,0,0.5357372222222222,0.26331333333333334,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,nan,0.06624554,0.055,0.12034,0.57,0.02,0,0.5357372222222222,0.26331333333333334,0.001,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,nan,0.06624554,0.055,0.12034,0.57,0.03,0,0.5357372222222222,0.26331333333333334,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,nan,0.06624554,0.055,0.12034,0.57,0.04,0,0.5357372222222222,0.26331333333333334,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,nan,0.06624554,0.055,0.12034,0.57,0.05,0,0.5357372222222222,0.26331333333333334,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,nan,0.06624554,0.055,0.12034,0.57,0.06,0,0.5357372222222222,0.26331333333333334,0.001,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Nicaragua,nan,0.06624554,0.055,0.12034,0.57,0.07,0,0.5357372222222222,0.26331333333333334,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Nicaragua,nan,0.06624554,0.055,0.12034,0.57,0.08,0,0.5357372222222222,0.26331333333333334,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Niger,nan,0.24206644,0.019,1.2667,0.17,0.0,0,0.5489105555555556,0.5224491666666667,0.001,0.001,0.0,0.004,0.003,0.0,0.0,0.008,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0
